"Gene","Log2.MeanExpression.inAllSamples","logFC","FoldChange","pValue","FDR"
"CMTR1",5.73779858622786,0.341276256197702,1.26687681993232,0.345465047906429,0.815219921150566
"ATP2C1",6.4442109656362,-0.366230584929973,-1.28898063088646,0.345476643397277,0.815219921150566
"RYK",4.09313849396605,-0.446522619134929,-1.36275160470362,0.345481333964572,0.815219921150566
"SLC35F2",1.95433697779641,1.03557987633309,2.04993743162274,0.345508832629889,0.815219921150566
"ALMS1-IT1",0.798303427604465,1.08796998307005,2.12574711964278,0.345511096232096,0.815219921150566
"PDCD4-AS1",2.79251762848558,0.438863239072692,1.35553582207943,0.345655264647217,0.81541547803745
"FLCN",4.15309907371276,0.466576832027001,1.38182683282888,0.345833812836039,0.815620194355411
"CTSG",4.26220770872717,2.33750677966216,5.05428416861593,0.345973479454009,0.815620194355411
"RIC8B",1.96240253482239,-0.82929193135822,-1.7768130959242,0.346030945374929,0.815620194355411
"CCDC58",1.78883620972613,-0.519825770554558,-1.43378208450228,0.346091921104262,0.815620194355411
"ZNF467",2.08799180043565,-1.32958890671067,-2.51331048381536,0.346102325619525,0.815620194355411
"NDUFV2",5.28946585550909,0.462500902820024,1.37792837921531,0.346109854741124,0.815620194355411
"PARK2",-1.0982889938971,-3.41492674631764,-10.6658478383339,0.34625921763396,0.815783334246138
"KLHL6",4.80408641739425,-0.941156118392371,-1.92006628701443,0.346301711523652,0.815783334246138
"RABGGTA",3.96382980504641,0.388447950861478,1.30898444263551,0.346753605765121,0.816578496271582
"BCL2L1",5.52638029904573,-0.775851143735919,-1.71219989639224,0.34683078171885,0.816578496271582
"SEMA3F",1.56706191760348,1.81540199975346,3.51957687955158,0.346960684437784,0.816578496271582
"MTIF3",3.38478048305456,-0.516599572924784,-1.43057940059433,0.346987771384026,0.816578496271582
"RBM6",6.12506593185855,-0.43753782634255,-1.35429105493015,0.347072249270336,0.816578496271582
"MYL6B",4.1989123487156,0.389185450404491,1.30965376095355,0.347227782238839,0.816578496271582
"NUDT4",5.07151045584453,0.60604868337715,1.52208474233519,0.347270801879201,0.816578496271582
"COL1A1",1.59543903694204,-1.96579902625152,-3.90628991462248,0.347317124549024,0.816578496271582
"GPC4",-0.0955351522033392,-4.82434980510038,-28.3317891412594,0.347321153213142,0.816578496271582
"RHBDL1",0.632213927893788,0.645253923724946,1.56401453878021,0.347454710540973,0.816578496271582
"CLCN5",2.64410242183561,-0.471696464927337,-1.38673917616903,0.347502867154049,0.816578496271582
"C19orf25",2.92418001660438,-0.593024920693903,-1.50840613222969,0.347527110136116,0.816578496271582
"PCNX",5.13901494096339,0.754348947228475,1.68687017746684,0.34758025037093,0.816578496271582
"TMEM261",3.36747273331205,-0.564271372938617,-1.47864053945352,0.347630365380912,0.816578496271582
"CSTF2",3.85260187457099,0.417651441298873,1.33575131856939,0.347710321592755,0.816578496271582
"IFT172",3.86250196312712,-0.525615034585289,-1.43954714182396,0.347779127951237,0.816578496271582
"NBPF15",0.00758420899185444,-0.853735118994084,-1.8071736232123,0.347903327070714,0.816578496271582
"HRSP12",0.692772860261772,-0.877399128630192,-1.83706048606289,0.347932294739739,0.816578496271582
"SERPINE1",1.57517539067754,-1.06224906457726,-2.08818432454762,0.34796281757072,0.816578496271582
"C14orf142",1.51963939309998,-0.658491384961152,-1.57843120714306,0.348086075687831,0.816578496271582
"UGDH",1.34175809806439,-0.721926290442323,-1.64938282550587,0.348172486219394,0.816578496271582
"HLA-F",4.32635518847521,-0.544841109391555,-1.45885966449971,0.348179275962185,0.816578496271582
"CNOT7",5.49138863744281,-0.395876910163427,-1.31574226193492,0.348234817988153,0.816578496271582
"PCSK4",1.24344961490696,0.977360302167033,1.96885969047841,0.348244654413512,0.816578496271582
"TSPAN31",2.96438176443771,-0.550570159120647,-1.46466442309288,0.348253740913287,0.816578496271582
"MGAT5",4.54746919551911,-0.591774071434016,-1.507098876758,0.348298969352941,0.816578496271582
"TUBB2A",3.5731736984744,1.72784448914595,3.31232558419302,0.348339737747879,0.816578496271582
"ADAMTSL4",3.7665212050332,0.894003496506153,1.85832585232261,0.348380880473509,0.816578496271582
"KIF14",3.94853095636536,-0.565046876975217,-1.47943557924029,0.348535689536892,0.816578496271582
"C9orf16",4.96558078036412,0.377074916371475,1.29870604027925,0.348609263343458,0.816578496271582
"ITIH4",2.62833210036035,0.607451251703341,1.5235652117694,0.348610158107824,0.816578496271582
"AGO1",4.93417541391608,-0.605951196274094,-1.52198189411385,0.348795904352985,0.816578496271582
"VAV2",2.83230374075853,-0.954901212820572,-1.93844689600646,0.348797891906754,0.816578496271582
"HDDC2",3.88615856073494,-0.40732619879967,-1.32622559101795,0.348847154201238,0.816578496271582
"WDR49",-0.200276428553427,-1.28780546351217,-2.44156377677693,0.348885472872397,0.816578496271582
"SMPDL3B",1.31210464040724,-1.15464074183544,-2.22628877970073,0.348895881245008,0.816578496271582
"N6AMT2",0.29608932107774,-0.968034327112028,-1.95617349102618,0.348930501640392,0.816578496271582
"ANGEL2",4.30384502609364,0.520090222196475,1.43404492645369,0.34899843261781,0.816578496271582
"PAFAH1B1",5.84364899689285,-0.382998772905461,-1.30404962608939,0.349057302245732,0.816578496271582
"NACC1",5.1131645513606,-0.413714095015509,-1.33211080889325,0.349094211709339,0.816578496271582
"LIN7A",-1.86064048277454,-2.23585976022913,-4.71043324997315,0.349194022320514,0.81666838934337
"TIMM23B",3.21571270386304,0.553014143129763,1.46714772694288,0.34951167654734,0.817139853540439
"CYTL1",1.99490930437485,2.41132579958588,5.3196296134314,0.349518444682348,0.817139853540439
"TECPR2",3.47131041556863,-0.503748516382168,-1.41789285391569,0.349615195672132,0.817155294452497
"TRMT13",2.09443909623433,-0.665619670274775,-1.58624945707389,0.349647883601508,0.817155294452497
"C22orf46",3.43781580954077,-0.522442993856937,-1.43638549936446,0.350165677185014,0.817859961920551
"PRKD2",5.73613661481264,0.404126857142161,1.32328779237532,0.350193267793026,0.817859961920551
"STAG1",4.96878410681935,-0.3557144296795,-1.27961909807477,0.350250933397255,0.817859961920551
"ENOPH1",4.31749678858983,-0.390094653275418,-1.31047937982221,0.350339658550875,0.817859961920551
"SLC15A3",1.65815233305096,-0.772033139537831,-1.70767465460448,0.350353272563384,0.817859961920551
"MAT2B",4.71552229669544,-0.363388694685926,-1.2864440338736,0.350364113936292,0.817859961920551
"CCNY",5.79436053636199,-0.573842960921537,-1.48848322317121,0.350379690563483,0.817859961920551
"S100B",0.633066307356885,1.79763315225535,3.47649412684045,0.350500149914873,0.817870575753612
"SNORD45A",1.30771902529004,0.616713087643443,1.53337768270891,0.350507179477422,0.817870575753612
"DCTPP1",3.91290125702117,-0.543823990059672,-1.45783151136507,0.350600440888053,0.817906585919482
"SYNGR2",5.454246584043,0.4188601071448,1.33687085764832,0.350645559269803,0.817906585919482
"GMPR2",4.98330462120012,0.383159597922527,1.30419500365526,0.350839915254382,0.817998965998223
"MAP9",0.538637939678518,-1.40411572310635,-2.64655515981481,0.350842517959358,0.817998965998223
"IRF3",5.01393139672203,-0.531126198099796,-1.44505679708685,0.350886980201003,0.817998965998223
"AASS",-0.743836143540684,-3.87483804539579,-14.6704177215458,0.350960571437039,0.817998965998223
"EEF2",11.1578952943774,0.270063462548727,1.20586087100135,0.351041658376808,0.817998965998223
"CDC42SE2",5.89534713196026,0.611644500854879,1.52799995496713,0.351080411640901,0.817998965998223
"TSSK3",3.17089848141366,0.579258169853955,1.49408079851149,0.351186992997133,0.817998965998223
"TRMT1",5.2974241680475,-0.400125012119328,-1.31962225345983,0.351187682406106,0.817998965998223
"FRMD4B",3.20296927755368,-1.13712670835955,-2.1994254602789,0.351238488744671,0.817998965998223
"GGA3",5.90863341517326,0.457316401183503,1.37298551124452,0.351317610947186,0.818040044391374
"TCEA2",3.54896740066944,-0.838287503158373,-1.78792659080704,0.351395314784309,0.818075793192036
"PIEZO1",7.15434049040885,0.592452850090089,1.50780812383596,0.351494083766696,0.818075793192036
"OPA3",2.7689012939814,-0.550082669834505,-1.46416959391896,0.351517422749257,0.818075793192036
"AZIN1",6.55927097326559,0.458748129647276,1.37434873639174,0.351617233677345,0.818083309938789
"SIRPB1",0.82379818567251,-0.922516064734385,-1.89541802768612,0.351763265148987,0.818083309938789
"COG5",3.70723308311051,-0.397411972613168,-1.31714298862585,0.351904172372827,0.818083309938789
"CTHRC1",-0.474679175927109,-4.00399419573165,-16.0443584244282,0.351964924508785,0.818083309938789
"KANSL1",5.69733048468976,0.420967510191035,1.33882510600371,0.351969837204392,0.818083309938789
"ST5",-0.335198572022624,-1.26278204348802,-2.39958021851977,0.352047790817109,0.818083309938789
"NR2C1",5.03904760566392,0.420468305964161,1.33836192320003,0.352138674486628,0.818083309938789
"DNAJA3",3.65481460773597,-0.525482972591533,-1.43941537401485,0.352191826590215,0.818083309938789
"MED18",1.71292336987005,0.525718725671066,1.43965061037848,0.352209532620433,0.818083309938789
"BCL10",3.00855551591428,0.60509634750316,1.52108033215718,0.352226963822691,0.818083309938789
"WDR74",4.91537247231683,0.780942812425166,1.71825339799992,0.352249892351702,0.818083309938789
"DXO",4.00827685444607,0.418454309092059,1.33649487846628,0.352258495500888,0.818083309938789
"HN1",5.28249012793069,-0.563769326357124,-1.47812607364012,0.352348941264715,0.818150552098958
"MPC1",3.8771561474636,0.403574521367559,1.32278126863149,0.352417025197393,0.818165855915428
"HSDL1",2.75710131607067,-0.650640293345385,-1.56986477470727,0.352546921551443,0.818196768274524
"CTNNA1",6.56914984172852,-0.670105652415266,-1.59118949030398,0.352553331267783,0.818196768274524
"PSMA1",6.49221762761727,0.30743504739646,1.23750559456138,0.352762296981501,0.818538953843543
"SIKE1",4.81490928605661,0.433239462317267,1.35026208657616,0.352859797137043,0.818622423872424
"KIAA1875",1.0517119485684,0.658596464274187,1.57854617704497,0.35299068857586,0.818679265207282
"SPPL2A",4.1236516314391,0.385663135724048,1.30646016436993,0.353057692203836,0.818679265207282
"CFAP20",4.31360571263946,1.00670751374516,2.00932023795758,0.353135715413041,0.818679265207282
"RNASE2",2.90422420157014,1.46306131863305,2.75692748070215,0.353228559048664,0.818679265207282
"NKG7",3.95459883915343,0.746001410324209,1.67713800838786,0.353242329711011,0.818679265207282
"PAPPA",-0.220155152742347,-4.33150811693919,-20.1332492276416,0.353253488279219,0.818679265207282
"SIPA1L3",3.5977458566663,-0.714798270611793,-1.64125370809479,0.353585746560655,0.819201935394138
"NCAPD3",5.20491618313313,-0.450782482047757,-1.36678136410731,0.353698950282478,0.819201935394138
"LRRC37A4P",2.67027567108038,0.912947075309452,1.88288785482757,0.353714679549111,0.819201935394138
"ZNF470",0.294883741139773,-1.3247557999915,-2.50490484476741,0.353731898348483,0.819201935394138
"SNX8",3.72988220309931,0.458147038140035,1.37377624029464,0.353786871159317,0.819201935394138
"QRICH1",6.39142552688698,0.454847028818044,1.37063746646849,0.35388256689604,0.819277364999934
"TMEM115",3.39853026016583,0.384089293571101,1.30503571853118,0.353942600076634,0.819277364999934
"VENTX",0.210183919777035,1.30885244848228,2.47744400222673,0.354114720531098,0.819533198237303
"FXR2",4.66115258357519,-0.352642137794632,-1.27689698410684,0.354328630865493,0.819730415975854
"PPME1",4.50278854845386,0.486671515763905,1.40120837453418,0.354334428223499,0.819730415975854
"FAM195A",3.18573096058383,-0.42612109911703,-1.34361620347579,0.354390663427425,0.819730415975854
"LIMK1",4.35077076696258,-0.593363717334457,-1.50876040179188,0.354450976236623,0.819730415975854
"IGLON5",1.78551057017949,1.99069203650459,3.97427591778806,0.35450799049418,0.819730415975854
"ZNF580",3.66280232769018,0.407285973250653,1.32618861341195,0.354581923011663,0.819757088666218
"PDCD6IP",6.22267286734103,-0.395881598610029,-1.31574653781942,0.35464275102313,0.819757088666218
"C7orf73",5.47383847449635,0.390040160018667,1.31042988153004,0.354969930777847,0.820238343046544
"UBXN4",6.81483388815249,0.463007620686801,1.37841243408591,0.354974248723187,0.820238343046544
"TECR",4.65355721006554,-0.524969741290089,-1.4389034005093,0.35507237581209,0.820275803526482
"DUSP1",7.35471754811254,0.79755172580116,1.73814895862561,0.355123096351625,0.820275803526482
"MYO7B",0.368378009430798,-0.951262887477679,-1.93356449560014,0.355236123000443,0.820275803526482
"GSAP",2.90942376533059,-0.463822451319396,-1.37919117795493,0.355382276333042,0.820275803526482
"THUMPD3",4.45606716144973,0.368877504619585,1.29134770076515,0.35545752174243,0.820275803526482
"ATP2B4",6.1738599153564,-0.622788480972757,-1.53984856884449,0.355459430128933,0.820275803526482
"ZNF7",3.20083692446218,0.437312056060336,1.35407913574983,0.355512542271353,0.820275803526482
"GBA",3.49328136505675,-0.407919439470846,-1.32677105123022,0.355590775211904,0.820275803526482
"CCDC59",5.02894183094984,0.40719322779125,1.32610336045463,0.355646439075138,0.820275803526482
"MRI1",4.10841184303945,-0.532479400178705,-1.44641285028596,0.355669302817713,0.820275803526482
"MYO18A",6.54220716489079,-0.454451349300492,-1.37026160130528,0.355763892058401,0.820275803526482
"DDX56",5.19095886984385,-0.423880758503203,-1.34153134017593,0.355784945308065,0.820275803526482
"PRPF40A",7.03839060539029,0.430952001862104,1.34812287924749,0.355887085093454,0.820275803526482
"BRE",3.82134825382988,-0.381666260197128,-1.30284572615186,0.355896801880807,0.820275803526482
"TRMT11",3.02908347737216,0.495212369699014,1.40952822730069,0.355964011657331,0.820275803526482
"DIS3L",4.21913571440238,-0.428656875175703,-1.34597990872175,0.356013223382774,0.820275803526482
"LOC648987",2.0308453409781,-0.612800822184152,-1.5292251391867,0.356094501714885,0.820275803526482
"PYGL",5.22565739006086,-0.518215864236097,-1.43218301653743,0.356100190993533,0.820275803526482
"PITPNC1",3.77291807674493,-1.14210546787228,-2.20702881849491,0.356372984130998,0.820708318460953
"MMACHC",-0.113941973865373,-1.10668880201799,-2.15350817763891,0.356440801134719,0.820708318460953
"KLRAP1",0.49567982801821,-0.803410159771799,-1.74522150939396,0.35647300807109,0.820708318460953
"MTIF2",4.29619639478531,-0.425936102348545,-1.34344392263151,0.356589265979692,0.82081714005848
"VPS13C",5.46648595753487,-0.477334340028701,-1.3921689852242,0.356643659276819,0.82081714005848
"RFWD2",4.54732340605558,-0.378417223596966,-1.29991494007018,0.35676005703536,0.820943022977423
"ZNF521",-0.784763236692522,-3.87604976098102,-14.6827445408286,0.35686226639579,0.821022688125426
"GTF2F1",6.3385634243704,0.401438874294866,1.32082458066127,0.357030571210577,0.821022688125426
"ZBTB2",3.76834983005302,0.437498673447278,1.35425430170453,0.357039996428264,0.821022688125426
"CTRL",2.13042755651647,0.880512362883766,1.84102901352356,0.357041508718054,0.821022688125426
"FAM109B",2.09132889731775,-1.06364956186159,-2.09021241526035,0.357151239366132,0.821133098283461
"RN7SL2",1.14678896090208,-0.878371274841536,-1.83829878880807,0.357287973963622,0.821305544848997
"PAPOLA",6.96037949058571,-0.300894272199522,-1.23190778986537,0.357479477787496,0.821488795312308
"CDK20",-0.281615743068267,-1.03583482274817,-2.05029971912295,0.35749117811787,0.821488795312308
"TMEM234",1.88118364062508,0.645275059444562,1.56403745201826,0.357646154304308,0.821515615485349
"MTX3",2.17386682836415,-1.45387721599102,-2.73943280403457,0.357784044653389,0.821515615485349
"EXOSC8",4.48627840737249,-0.465267714705944,-1.38057351671055,0.357839533807107,0.821515615485349
"RSC1A1",1.98509525516083,0.729916178085909,1.65854272596553,0.357842105762137,0.821515615485349
"TVP23C",2.64121726291008,-1.00467959853509,-2.00649783371527,0.357913933214541,0.821515615485349
"GOLGA8R",1.6228943980441,1.25801813517993,2.39166965748519,0.358014247410666,0.821515615485349
"DNAH10",0.0213116902046869,-0.904692151788616,-1.87214496623828,0.358131563691698,0.821515615485349
"LDLR",4.6143059151022,-1.05394625664182,-2.07620119687976,0.358147301478027,0.821515615485349
"NRAS",6.34135825292201,0.345182167847008,1.27031137352374,0.358198154571081,0.821515615485349
"FEM1B",5.61316066171954,0.489277903515027,1.4037421000839,0.358255570853066,0.821515615485349
"TRIM16",1.98536968802312,-0.5747827689299,-1.48945317464979,0.358370610349749,0.821515615485349
"SLC22A5",0.978666520628259,0.864857266528658,1.82115948130521,0.358380786181308,0.821515615485349
"STK40",5.47623007419112,-0.562453156537213,-1.4767781950382,0.358388060774479,0.821515615485349
"BLOC1S6",6.05845454827373,0.41048211473373,1.3291299038275,0.358456240222921,0.821515615485349
"MUM1",3.5061737277833,-0.761734265922824,-1.69552759648226,0.358460983077608,0.821515615485349
"CHCHD6",1.0013903014039,-0.746608230340635,-1.67784358714817,0.358550667937412,0.821515615485349
"C19orf24",3.01247748782034,-0.516328982775859,-1.43031110800145,0.358552512523369,0.821515615485349
"NUP155",4.63534017491813,0.491595449236101,1.40599888395368,0.358814515734724,0.821974368431561
